"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Bosnia and Herz. (BA)","05.12.2021 16:00 - 05.12.2021 17:00 (CET)","N/A","1141","N/A","N/A","N/A","N/A","N/A","N/A","N/A","163","","150","729","N/A","N/A","N/A","N/A","n/e","N/A","n/e","90"
"Bosnia and Herz. (BA)","05.12.2021 17:00 - 05.12.2021 18:00 (CET)","N/A","1144","N/A","N/A","N/A","N/A","N/A","N/A","N/A","197","","151","749","N/A","N/A","N/A","N/A","n/e","N/A","n/e","58"
"Bosnia and Herz. (BA)","05.12.2021 18:00 - 05.12.2021 19:00 (CET)","N/A","1145","N/A","N/A","N/A","N/A","N/A","N/A","N/A","201","","150","724","N/A","N/A","N/A","N/A","n/e","N/A","n/e","47"
"Bosnia and Herz. (BA)","05.12.2021 19:00 - 05.12.2021 20:00 (CET)","N/A","1142","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217","","148","734","N/A","N/A","N/A","N/A","n/e","N/A","n/e","42"
"Bosnia and Herz. (BA)","05.12.2021 20:00 - 05.12.2021 21:00 (CET)","N/A","1143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","216","","148","736","N/A","N/A","N/A","N/A","n/e","N/A","n/e","17"
"Bosnia and Herz. (BA)","05.12.2021 21:00 - 05.12.2021 22:00 (CET)","N/A","1160","N/A","N/A","N/A","N/A","N/A","N/A","N/A","205","","148","731","N/A","N/A","N/A","N/A","n/e","N/A","n/e","4"
"Bosnia and Herz. (BA)","05.12.2021 22:00 - 05.12.2021 23:00 (CET)","N/A","1176","N/A","N/A","N/A","N/A","N/A","N/A","N/A","186","","142","717","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","05.12.2021 23:00 - 06.12.2021 00:00 (CET)","N/A","1168","N/A","N/A","N/A","N/A","N/A","N/A","N/A","99","","140","707","N/A","N/A","N/A","N/A","n/e","N/A","n/e","8"
"Bosnia and Herz. (BA)","06.12.2021 00:00 - 06.12.2021 01:00 (CET)","N/A","1148","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","140","643","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","06.12.2021 01:00 - 06.12.2021 02:00 (CET)","N/A","1143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","142","584","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","06.12.2021 02:00 - 06.12.2021 03:00 (CET)","N/A","1148","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","143","547","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","06.12.2021 03:00 - 06.12.2021 04:00 (CET)","N/A","1145","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","142","521","N/A","N/A","N/A","N/A","n/e","N/A","n/e","5"
"Bosnia and Herz. (BA)","06.12.2021 04:00 - 06.12.2021 05:00 (CET)","N/A","1135","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","144","524","N/A","N/A","N/A","N/A","n/e","N/A","n/e","7"
"Bosnia and Herz. (BA)","06.12.2021 05:00 - 06.12.2021 06:00 (CET)","N/A","1127","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","144","629","N/A","N/A","N/A","N/A","n/e","N/A","n/e","18"
"Bosnia and Herz. (BA)","06.12.2021 06:00 - 06.12.2021 07:00 (CET)","N/A","1133","N/A","N/A","N/A","N/A","N/A","N/A","N/A","26","","144","841","N/A","N/A","N/A","N/A","n/e","N/A","n/e","38"
"Bosnia and Herz. (BA)","06.12.2021 07:00 - 06.12.2021 08:00 (CET)","N/A","1134","N/A","N/A","N/A","N/A","N/A","N/A","N/A","162","","161","867","N/A","N/A","N/A","N/A","n/e","N/A","n/e","53"
"Bosnia and Herz. (BA)","06.12.2021 08:00 - 06.12.2021 09:00 (CET)","N/A","1129","N/A","N/A","N/A","N/A","N/A","N/A","N/A","203","","161","831","N/A","N/A","N/A","N/A","n/e","N/A","n/e","58"
"Bosnia and Herz. (BA)","06.12.2021 09:00 - 06.12.2021 10:00 (CET)","N/A","1129","N/A","N/A","N/A","N/A","N/A","N/A","N/A","199","","160","894","N/A","N/A","N/A","N/A","n/e","N/A","n/e","69"
"Bosnia and Herz. (BA)","06.12.2021 10:00 - 06.12.2021 11:00 (CET)","N/A","1178","N/A","N/A","N/A","N/A","N/A","N/A","N/A","193","","161","920","N/A","N/A","N/A","N/A","n/e","N/A","n/e","77"
"Bosnia and Herz. (BA)","06.12.2021 11:00 - 06.12.2021 12:00 (CET)","N/A","1262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","183","","150","1004","N/A","N/A","N/A","N/A","n/e","N/A","n/e","92"
"Bosnia and Herz. (BA)","06.12.2021 12:00 - 06.12.2021 13:00 (CET)","N/A","1151","N/A","N/A","N/A","N/A","N/A","N/A","N/A","182","","133","973","N/A","N/A","N/A","N/A","n/e","N/A","n/e","98"
"Bosnia and Herz. (BA)","06.12.2021 13:00 - 06.12.2021 14:00 (CET)","N/A","1294","N/A","N/A","N/A","N/A","N/A","N/A","N/A","182","","156","821","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","06.12.2021 14:00 - 06.12.2021 15:00 (CET)","N/A","1144","N/A","N/A","N/A","N/A","N/A","N/A","N/A","182","","141","955","N/A","N/A","N/A","N/A","n/e","N/A","n/e","101"
"Bosnia and Herz. (BA)","06.12.2021 15:00 - 06.12.2021 16:00 (CET)","N/A","1149","N/A","N/A","N/A","N/A","N/A","N/A","N/A","202","","186","868","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","06.12.2021 16:00 - 06.12.2021 17:00 (CET)","N/A","1150","N/A","N/A","N/A","N/A","N/A","N/A","N/A","203","","186","1079","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","06.12.2021 17:00 - 06.12.2021 18:00 (CET)","N/A","874","N/A","N/A","N/A","N/A","N/A","N/A","N/A","202","","163","935","N/A","N/A","N/A","N/A","n/e","N/A","n/e","98"
"Bosnia and Herz. (BA)","06.12.2021 18:00 - 06.12.2021 19:00 (CET)","N/A","1225","N/A","N/A","N/A","N/A","N/A","N/A","N/A","202","","128","876","N/A","N/A","N/A","N/A","n/e","N/A","n/e","99"
"Bosnia and Herz. (BA)","06.12.2021 19:00 - 06.12.2021 20:00 (CET)","N/A","1225","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","166","838","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","06.12.2021 20:00 - 06.12.2021 21:00 (CET)","N/A","1154","N/A","N/A","N/A","N/A","N/A","N/A","N/A","307","","145","804","N/A","N/A","N/A","N/A","n/e","N/A","n/e","99"
"Bosnia and Herz. (BA)","06.12.2021 21:00 - 06.12.2021 22:00 (CET)","N/A","1214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","252","","144","789","N/A","N/A","N/A","N/A","n/e","N/A","n/e","99"
"Bosnia and Herz. (BA)","06.12.2021 22:00 - 06.12.2021 23:00 (CET)","N/A","1228","N/A","N/A","N/A","N/A","N/A","N/A","N/A","81","","176","738","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","06.12.2021 23:00 - 07.12.2021 00:00 (CET)","N/A","881","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","147","903","N/A","N/A","N/A","N/A","n/e","N/A","n/e","101"
"Bosnia and Herz. (BA)","07.12.2021 00:00 - 07.12.2021 01:00 (CET)","N/A","1156","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","164","822","N/A","N/A","N/A","N/A","n/e","N/A","n/e","101"
"Bosnia and Herz. (BA)","07.12.2021 01:00 - 07.12.2021 02:00 (CET)","N/A","1164","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","164","803","N/A","N/A","N/A","N/A","n/e","N/A","n/e","101"
"Bosnia and Herz. (BA)","07.12.2021 02:00 - 07.12.2021 03:00 (CET)","N/A","1172","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","164","794","N/A","N/A","N/A","N/A","n/e","N/A","n/e","101"
"Bosnia and Herz. (BA)","07.12.2021 03:00 - 07.12.2021 04:00 (CET)","N/A","1159","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","164","794","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","07.12.2021 04:00 - 07.12.2021 05:00 (CET)","N/A","1152","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","164","848","N/A","N/A","N/A","N/A","n/e","N/A","n/e","118"
"Bosnia and Herz. (BA)","07.12.2021 05:00 - 07.12.2021 06:00 (CET)","N/A","1159","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","186","852","N/A","N/A","N/A","N/A","n/e","N/A","n/e","117"
"Bosnia and Herz. (BA)","07.12.2021 06:00 - 07.12.2021 07:00 (CET)","N/A","1152","N/A","N/A","N/A","N/A","N/A","N/A","N/A","44","","164","700","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","07.12.2021 07:00 - 07.12.2021 08:00 (CET)","N/A","1145","N/A","N/A","N/A","N/A","N/A","N/A","N/A","206","","163","905","N/A","N/A","N/A","N/A","n/e","N/A","n/e","96"
"Bosnia and Herz. (BA)","07.12.2021 08:00 - 07.12.2021 09:00 (CET)","N/A","1161","N/A","N/A","N/A","N/A","N/A","N/A","N/A","221","","168","1046","N/A","N/A","N/A","N/A","n/e","N/A","n/e","97"
"Bosnia and Herz. (BA)","07.12.2021 09:00 - 07.12.2021 10:00 (CET)","N/A","1259","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217","","177","943","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","07.12.2021 10:00 - 07.12.2021 11:00 (CET)","N/A","1151","N/A","N/A","N/A","N/A","N/A","N/A","N/A","204","","183","929","N/A","N/A","N/A","N/A","n/e","N/A","n/e","99"
"Bosnia and Herz. (BA)","07.12.2021 11:00 - 07.12.2021 12:00 (CET)","N/A","1150","N/A","N/A","N/A","N/A","N/A","N/A","N/A","200","","171","878","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","07.12.2021 12:00 - 07.12.2021 13:00 (CET)","N/A","1155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","185","","151","820","N/A","N/A","N/A","N/A","n/e","N/A","n/e","154"
"Bosnia and Herz. (BA)","07.12.2021 13:00 - 07.12.2021 14:00 (CET)","N/A","984","N/A","N/A","N/A","N/A","N/A","N/A","N/A","204","","182","804","N/A","N/A","N/A","N/A","n/e","N/A","n/e","101"
"Bosnia and Herz. (BA)","07.12.2021 14:00 - 07.12.2021 15:00 (CET)","N/A","1201","N/A","N/A","N/A","N/A","N/A","N/A","N/A","204","","155","697","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","07.12.2021 15:00 - 07.12.2021 16:00 (CET)","N/A","1204","N/A","N/A","N/A","N/A","N/A","N/A","N/A","201","","198","801","N/A","N/A","N/A","N/A","n/e","N/A","n/e","99"
"Bosnia and Herz. (BA)","07.12.2021 16:00 - 07.12.2021 17:00 (CET)","N/A","1489","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217","","144","905","N/A","N/A","N/A","N/A","n/e","N/A","n/e","98"
"Bosnia and Herz. (BA)","07.12.2021 17:00 - 07.12.2021 18:00 (CET)","N/A","1516","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217","","15056","921","N/A","N/A","N/A","N/A","n/e","N/A","n/e","53"
"Bosnia and Herz. (BA)","07.12.2021 18:00 - 07.12.2021 19:00 (CET)","N/A","1276","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217","","144","653","N/A","N/A","N/A","N/A","n/e","N/A","n/e","133"
"Bosnia and Herz. (BA)","07.12.2021 19:00 - 07.12.2021 20:00 (CET)","N/A","1121","N/A","N/A","N/A","N/A","N/A","N/A","N/A","192","","181","785","N/A","N/A","N/A","N/A","n/e","N/A","n/e","112"
"Bosnia and Herz. (BA)","07.12.2021 20:00 - 07.12.2021 21:00 (CET)","N/A","1007","N/A","N/A","N/A","N/A","N/A","N/A","N/A","61","","160","910","N/A","N/A","N/A","N/A","n/e","N/A","n/e","46"
"Bosnia and Herz. (BA)","07.12.2021 21:00 - 07.12.2021 22:00 (CET)","N/A","999","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","147","825","N/A","N/A","N/A","N/A","n/e","N/A","n/e","100"
"Bosnia and Herz. (BA)","07.12.2021 22:00 - 07.12.2021 23:00 (CET)","N/A","1231","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","202","523","N/A","N/A","N/A","N/A","n/e","N/A","n/e","97"
"Bosnia and Herz. (BA)","07.12.2021 23:00 - 08.12.2021 00:00 (CET)","N/A","997","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","158","548","N/A","N/A","N/A","N/A","n/e","N/A","n/e","51"
"Bosnia and Herz. (BA)","08.12.2021 00:00 - 08.12.2021 01:00 (CET)","N/A","1115","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","174","821","N/A","N/A","N/A","N/A","n/e","N/A","n/e","116"
"Bosnia and Herz. (BA)","08.12.2021 01:00 - 08.12.2021 02:00 (CET)","N/A","1121","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","174","650","N/A","N/A","N/A","N/A","n/e","N/A","n/e","115"
"Bosnia and Herz. (BA)","08.12.2021 02:00 - 08.12.2021 03:00 (CET)","N/A","1134","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","174","631","N/A","N/A","N/A","N/A","n/e","N/A","n/e","79"
"Bosnia and Herz. (BA)","08.12.2021 03:00 - 08.12.2021 04:00 (CET)","N/A","1169","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","174","682","N/A","N/A","N/A","N/A","n/e","N/A","n/e","77"
"Bosnia and Herz. (BA)","08.12.2021 04:00 - 08.12.2021 05:00 (CET)","N/A","1312","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","184","711","N/A","N/A","N/A","N/A","n/e","N/A","n/e","49"
"Bosnia and Herz. (BA)","08.12.2021 05:00 - 08.12.2021 06:00 (CET)","N/A","1363","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","184","662","N/A","N/A","N/A","N/A","n/e","N/A","n/e","43"
"Bosnia and Herz. (BA)","08.12.2021 06:00 - 08.12.2021 07:00 (CET)","N/A","1273","N/A","N/A","N/A","N/A","N/A","N/A","N/A","50","","174","852","N/A","N/A","N/A","N/A","n/e","N/A","n/e","11"
"Bosnia and Herz. (BA)","08.12.2021 07:00 - 08.12.2021 08:00 (CET)","N/A","1299","N/A","N/A","N/A","N/A","N/A","N/A","N/A","204","","174","862","N/A","N/A","N/A","N/A","n/e","N/A","n/e","4"
"Bosnia and Herz. (BA)","08.12.2021 08:00 - 08.12.2021 09:00 (CET)","N/A","1176","N/A","N/A","N/A","N/A","N/A","N/A","N/A","154","","173","1172","N/A","N/A","N/A","N/A","n/e","N/A","n/e","37"
"Bosnia and Herz. (BA)","08.12.2021 09:00 - 08.12.2021 10:00 (CET)","N/A","1376","N/A","N/A","N/A","N/A","N/A","N/A","N/A","144","","172","1033","N/A","N/A","N/A","N/A","n/e","N/A","n/e","12"
"Bosnia and Herz. (BA)","08.12.2021 10:00 - 08.12.2021 11:00 (CET)","N/A","1188","N/A","N/A","N/A","N/A","N/A","N/A","N/A","144","","137","979","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","08.12.2021 11:00 - 08.12.2021 12:00 (CET)","N/A","1392","N/A","N/A","N/A","N/A","N/A","N/A","N/A","200","","126","828","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","08.12.2021 12:00 - 08.12.2021 13:00 (CET)","N/A","1200","N/A","N/A","N/A","N/A","N/A","N/A","N/A","143","","152","750","N/A","N/A","N/A","N/A","n/e","N/A","n/e","5"
"Bosnia and Herz. (BA)","08.12.2021 13:00 - 08.12.2021 14:00 (CET)","N/A","1199","N/A","N/A","N/A","N/A","N/A","N/A","N/A","142","","170","598","N/A","N/A","N/A","N/A","n/e","N/A","n/e","15"
"Bosnia and Herz. (BA)","08.12.2021 14:00 - 08.12.2021 15:00 (CET)","N/A","1004","N/A","N/A","N/A","N/A","N/A","N/A","N/A","142","","219","688","N/A","N/A","N/A","N/A","n/e","N/A","n/e","24"
"Bosnia and Herz. (BA)","08.12.2021 15:00 - 08.12.2021 16:00 (CET)","N/A","990","N/A","N/A","N/A","N/A","N/A","N/A","N/A","142","","170","942","N/A","N/A","N/A","N/A","n/e","N/A","n/e","39"
"Bosnia and Herz. (BA)","08.12.2021 16:00 - 08.12.2021 17:00 (CET)","N/A","1324","N/A","N/A","N/A","N/A","N/A","N/A","N/A","144","","162","1048","N/A","N/A","N/A","N/A","n/e","N/A","n/e","48"
"Bosnia and Herz. (BA)","08.12.2021 17:00 - 08.12.2021 18:00 (CET)","N/A","1116","N/A","N/A","N/A","N/A","N/A","N/A","N/A","144","","191","1204","N/A","N/A","N/A","N/A","n/e","N/A","n/e","44"
"Bosnia and Herz. (BA)","08.12.2021 18:00 - 08.12.2021 19:00 (CET)","N/A","1058","N/A","N/A","N/A","N/A","N/A","N/A","N/A","141","","142","899","N/A","N/A","N/A","N/A","n/e","N/A","n/e","47"
"Bosnia and Herz. (BA)","08.12.2021 19:00 - 08.12.2021 20:00 (CET)","N/A","907","N/A","N/A","N/A","N/A","N/A","N/A","N/A","153","","167","1067","N/A","N/A","N/A","N/A","n/e","N/A","n/e","68"
"Bosnia and Herz. (BA)","08.12.2021 20:00 - 08.12.2021 21:00 (CET)","N/A","1008","N/A","N/A","N/A","N/A","N/A","N/A","N/A","142","","120","931","N/A","N/A","N/A","N/A","n/e","N/A","n/e","29"
"Bosnia and Herz. (BA)","08.12.2021 21:00 - 08.12.2021 22:00 (CET)","N/A","1098","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23","","127","889","N/A","N/A","N/A","N/A","n/e","N/A","n/e","88"
"Bosnia and Herz. (BA)","08.12.2021 22:00 - 08.12.2021 23:00 (CET)","N/A","1332","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","157","674","N/A","N/A","N/A","N/A","n/e","N/A","n/e","46"
"Bosnia and Herz. (BA)","08.12.2021 23:00 - 09.12.2021 00:00 (CET)","N/A","1186","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","142","768","N/A","N/A","N/A","N/A","n/e","N/A","n/e","95"
"Bosnia and Herz. (BA)","09.12.2021 00:00 - 09.12.2021 01:00 (CET)","N/A","1005","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","143","542","N/A","N/A","N/A","N/A","n/e","N/A","n/e","96"
"Bosnia and Herz. (BA)","09.12.2021 01:00 - 09.12.2021 02:00 (CET)","N/A","928","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","147","476","N/A","N/A","N/A","N/A","n/e","N/A","n/e","97"
"Bosnia and Herz. (BA)","09.12.2021 02:00 - 09.12.2021 03:00 (CET)","N/A","907","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","130","467","N/A","N/A","N/A","N/A","n/e","N/A","n/e","98"
"Bosnia and Herz. (BA)","09.12.2021 03:00 - 09.12.2021 04:00 (CET)","N/A","895","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","129","424","N/A","N/A","N/A","N/A","n/e","N/A","n/e","96"
"Bosnia and Herz. (BA)","09.12.2021 04:00 - 09.12.2021 05:00 (CET)","N/A","929","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","151","478","N/A","N/A","N/A","N/A","n/e","N/A","n/e","94"
"Bosnia and Herz. (BA)","09.12.2021 05:00 - 09.12.2021 06:00 (CET)","N/A","1022","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","147","573","N/A","N/A","N/A","N/A","n/e","N/A","n/e","96"
"Bosnia and Herz. (BA)","09.12.2021 06:00 - 09.12.2021 07:00 (CET)","N/A","909","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","149","838","N/A","N/A","N/A","N/A","n/e","N/A","n/e","94"
"Bosnia and Herz. (BA)","09.12.2021 07:00 - 09.12.2021 08:00 (CET)","N/A","927","N/A","N/A","N/A","N/A","N/A","N/A","N/A","144","","161","905","N/A","N/A","N/A","N/A","n/e","N/A","n/e","93"
"Bosnia and Herz. (BA)","09.12.2021 08:00 - 09.12.2021 09:00 (CET)","N/A","938","N/A","N/A","N/A","N/A","N/A","N/A","N/A","162","","146","1052","N/A","N/A","N/A","N/A","n/e","N/A","n/e","77"
"Bosnia and Herz. (BA)","09.12.2021 09:00 - 09.12.2021 10:00 (CET)","N/A","1157","N/A","N/A","N/A","N/A","N/A","N/A","N/A","162","","141","1072","N/A","N/A","N/A","N/A","n/e","N/A","n/e","52"
"Bosnia and Herz. (BA)","09.12.2021 10:00 - 09.12.2021 11:00 (CET)","N/A","1038","N/A","N/A","N/A","N/A","N/A","N/A","N/A","141","","140","709","N/A","N/A","N/A","N/A","n/e","N/A","n/e","68"
"Bosnia and Herz. (BA)","09.12.2021 11:00 - 09.12.2021 12:00 (CET)","N/A","1045","N/A","N/A","N/A","N/A","N/A","N/A","N/A","141","","140","1048","N/A","N/A","N/A","N/A","n/e","N/A","n/e","52"
"Bosnia and Herz. (BA)","09.12.2021 12:00 - 09.12.2021 13:00 (CET)","N/A","1089","N/A","N/A","N/A","N/A","N/A","N/A","N/A","159","","142","976","N/A","N/A","N/A","N/A","n/e","N/A","n/e","36"
"Bosnia and Herz. (BA)","09.12.2021 13:00 - 09.12.2021 14:00 (CET)","N/A","1080","N/A","N/A","N/A","N/A","N/A","N/A","N/A","161","","143","1020","N/A","N/A","N/A","N/A","n/e","N/A","n/e","22"
"Bosnia and Herz. (BA)","09.12.2021 14:00 - 09.12.2021 15:00 (CET)","N/A","1097","N/A","N/A","N/A","N/A","N/A","N/A","N/A","161","","118","1046","N/A","N/A","N/A","N/A","n/e","N/A","n/e","25"
"Bosnia and Herz. (BA)","09.12.2021 15:00 - 09.12.2021 16:00 (CET)","N/A","1094","N/A","N/A","N/A","N/A","N/A","N/A","N/A","352","","142","1053","N/A","N/A","N/A","N/A","n/e","N/A","n/e","7"
"Bosnia and Herz. (BA)","09.12.2021 16:00 - 09.12.2021 17:00 (CET)","N/A","933","N/A","N/A","N/A","N/A","N/A","N/A","N/A","191","","115","1026","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","09.12.2021 17:00 - 09.12.2021 18:00 (CET)","N/A","948","N/A","N/A","N/A","N/A","N/A","N/A","N/A","208","","147","1116","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","09.12.2021 18:00 - 09.12.2021 19:00 (CET)","N/A","942","N/A","N/A","N/A","N/A","N/A","N/A","N/A","215","","141","1096","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","09.12.2021 19:00 - 09.12.2021 20:00 (CET)","N/A","1211","N/A","N/A","N/A","N/A","N/A","N/A","N/A","215","","127","963","N/A","N/A","N/A","N/A","n/e","N/A","n/e","4"
"Bosnia and Herz. (BA)","09.12.2021 20:00 - 09.12.2021 21:00 (CET)","N/A","1076","N/A","N/A","N/A","N/A","N/A","N/A","N/A","215","","182","901","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","09.12.2021 21:00 - 09.12.2021 22:00 (CET)","N/A","1067","N/A","N/A","N/A","N/A","N/A","N/A","N/A","182","","146","761","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","09.12.2021 22:00 - 09.12.2021 23:00 (CET)","N/A","1061","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","148","681","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","09.12.2021 23:00 - 10.12.2021 00:00 (CET)","N/A","864","N/A","N/A","N/A","N/A","N/A","N/A","N/A","147","","138","544","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","10.12.2021 00:00 - 10.12.2021 01:00 (CET)","N/A","1099","N/A","N/A","N/A","N/A","N/A","N/A","N/A","231","","147","585","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","10.12.2021 01:00 - 10.12.2021 02:00 (CET)","N/A","953","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","151","562","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","10.12.2021 02:00 - 10.12.2021 03:00 (CET)","N/A","904","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","149","549","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","10.12.2021 03:00 - 10.12.2021 04:00 (CET)","N/A","905","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217","","158","567","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","10.12.2021 04:00 - 10.12.2021 05:00 (CET)","N/A","904","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","145","575","N/A","N/A","N/A","N/A","n/e","N/A","n/e","39"
"Bosnia and Herz. (BA)","10.12.2021 05:00 - 10.12.2021 06:00 (CET)","N/A","910","N/A","N/A","N/A","N/A","N/A","N/A","N/A","76","","137","708","N/A","N/A","N/A","N/A","n/e","N/A","n/e","13"
"Bosnia and Herz. (BA)","10.12.2021 06:00 - 10.12.2021 07:00 (CET)","N/A","1520","N/A","N/A","N/A","N/A","N/A","N/A","N/A","162","","135","810","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","10.12.2021 07:00 - 10.12.2021 08:00 (CET)","N/A","1285","N/A","N/A","N/A","N/A","N/A","N/A","N/A","208","","137","912","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
"Bosnia and Herz. (BA)","10.12.2021 08:00 - 10.12.2021 09:00 (CET)","N/A","909","N/A","N/A","N/A","N/A","N/A","N/A","N/A","219","","139","993","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","10.12.2021 09:00 - 10.12.2021 10:00 (CET)","N/A","1094","N/A","N/A","N/A","N/A","N/A","N/A","N/A","218","","141","997","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
