YEAR;MO;DY;HR;T2M;WS10M;WS50M;WD10M
2021;8;29;20;10.02;2.95;4.83;29.69
2021;8;29;21;9.27;2.63;4.65;32.51
2021;8;29;22;8.58;2.46;4.62;34.8
2021;8;29;23;8.02;2.43;4.66;35.73
2021;8;30;0;7.58;2.5;4.79;36.62
2021;8;30;1;7.11;2.54;4.89;38.25
2021;8;30;2;6.69;2.55;4.93;38.66
2021;8;30;3;6.36;2.56;4.95;36.94
2021;8;30;4;6.01;2.56;4.94;35.44
2021;8;30;5;6.57;2.98;4.89;35.82
2021;8;30;6;8.83;4.2;4.57;38.28
2021;8;30;7;11.55;3.86;4.11;41.63
2021;8;30;8;15.42;2.94;3.21;47.7
2021;8;30;9;17.94;1.94;2.23;40.93
2021;8;30;10;19.75;1.29;1.56;16.9
2021;8;30;11;21.18;1.12;1.36;338.65
2021;8;30;12;22.3;1.29;1.45;302.34
2021;8;30;13;23.01;1.67;1.77;278.05
2021;8;30;14;23.16;2.18;2.26;262.36
2021;8;30;15;22.82;2.81;2.96;255.19
2021;8;30;16;21.95;3.25;3.57;254.39
2021;8;30;17;19.77;2.21;3.5;252.08
2021;8;30;18;16.08;1.93;3.06;245.1
2021;8;30;19;15.13;1.71;2.54;244.6
2021;8;30;20;14.97;1.36;1.92;241.07
2021;8;30;21;14.65;1.19;1.63;225.8
2021;8;30;22;13.74;1.16;1.62;210.37
2021;8;30;23;13.1;1.25;1.76;201.6
2021;8;31;0;12.62;1.28;1.79;201.09
2021;8;31;1;12.29;1.22;1.73;206.57
2021;8;31;2;12.55;1.09;1.51;215.39
2021;8;31;3;12.71;0.67;0.9;217.41
2021;8;31;4;12.39;0.14;0.12;66.37
2021;8;31;5;11.19;1.01;1.41;49.06
2021;8;31;6;13.13;1.78;2.04;53.38
2021;8;31;7;16.39;1.39;1.37;39.06
2021;8;31;8;19.76;1.28;1.69;321.94
2021;8;31;9;21.43;2.1;2.54;286.41
2021;8;31;10;22.43;2.9;3.31;272.01
2021;8;31;11;23.05;3.35;3.73;265.71
2021;8;31;12;23.58;3.7;4.07;261.99
2021;8;31;13;23.82;4.01;4.39;259.44
2021;8;31;14;23.34;4.16;4.6;261.46
2021;8;31;15;22.87;4.05;4.52;265.47
2021;8;31;16;21.83;3.58;4.08;270.63
2021;8;31;17;20.18;2.16;3.34;276.43
2021;8;31;18;17.45;1.65;2.67;287.32
2021;8;31;19;16.83;1.52;2.29;318.34
2021;8;31;20;16;1.72;2.68;355.58
2021;8;31;21;14.96;2.04;3.32;17.6
2021;8;31;22;13.79;2.27;3.66;28.59
2021;8;31;23;13.05;2.34;3.86;34.8
2021;9;1;0;12.48;2.36;4.08;38.42
2021;9;1;1;12.01;2.4;4.33;39.97
2021;9;1;2;11.66;2.43;4.57;38.08
2021;9;1;3;11.46;2.49;4.85;35.68
2021;9;1;4;11.46;2.5;4.98;35.08
2021;9;1;5;11.4;2.68;4.99;36.94
2021;9;1;6;13.42;3.96;4.47;41.08
2021;9;1;7;16.05;4.7;5.33;43.11
2021;9;1;8;18.37;4.33;4.83;38.34
2021;9;1;9;20.19;3.83;4.27;27.87
2021;9;1;10;21.49;3.59;4.01;16.07
2021;9;1;11;22.44;3.58;3.98;7.78
2021;9;1;12;22.98;3.62;3.99;4.09
2021;9;1;13;23.24;3.63;3.96;1.85
2021;9;1;14;23.14;3.67;3.96;2.2
2021;9;1;15;22.4;3.8;4.12;5.55
2021;9;1;16;21.27;4.16;4.6;11.58
2021;9;1;17;19.21;4.3;5.42;19
2021;9;1;18;15.63;3.43;6.46;26.21
2021;9;1;19;13.77;3.67;6.28;31.15
2021;9;1;20;12.11;3;5.76;34.06
2021;9;1;21;10.89;2.79;5.59;34.05
2021;9;1;22;10.08;2.89;5.77;35.2
2021;9;1;23;9.49;2.89;5.8;36.65
2021;9;2;0;9;2.82;5.66;37.12
2021;9;2;1;8.58;2.77;5.5;37.32
2021;9;2;2;8.18;2.77;5.45;36.97
2021;9;2;3;7.81;2.76;5.35;36.12
2021;9;2;4;7.43;2.74;5.27;35.96
2021;9;2;5;7.5;2.66;5.15;35.79
2021;9;2;6;10.58;3.8;4.51;35.72
2021;9;2;7;13.51;5.2;6.18;37.92
2021;9;2;8;16.01;4.96;5.78;38.55
2021;9;2;9;18.32;4.47;5.16;39.04
2021;9;2;10;20.27;4.06;4.66;39.14
2021;9;2;11;21.75;3.83;4.36;37.71
2021;9;2;12;22.83;3.7;4.15;36.14
2021;9;2;13;23.4;3.74;4.17;34.72
2021;9;2;14;23.37;4.13;4.56;35.46
2021;9;2;15;22.76;4.61;5.14;37.49
2021;9;2;16;21.23;5.02;5.74;40.83
2021;9;2;17;18.68;4.76;6.14;43.2
2021;9;2;18;14.81;3.48;6.49;43.73
2021;9;2;19;13.04;3.48;6.21;43.82
2021;9;2;20;11.96;3.29;6.06;44.71
2021;9;2;21;11.17;3.27;6.05;44.61
2021;9;2;22;10.48;3.13;5.97;44.8
2021;9;2;23;9.9;2.95;5.82;46.72
2021;9;3;0;9.47;2.97;5.89;47.45
2021;9;3;1;9.12;2.98;5.89;48.08
2021;9;3;2;8.67;2.88;5.64;48.96
2021;9;3;3;8.32;2.81;5.37;49.62
2021;9;3;4;7.98;2.75;5.11;48.92
2021;9;3;5;8.26;2.63;5.01;48.37
2021;9;3;6;11.32;3.63;4.15;49.36
2021;9;3;7;14.73;3.26;3.48;66.57
2021;9;3;8;18.55;1.83;1.84;96.61
2021;9;3;9;20.78;0.76;0.73;133.34
2021;9;3;10;22.45;0.73;0.62;189.87
2021;9;3;11;23.75;1.18;1.02;215.27
2021;9;3;12;24.62;1.73;1.57;228.67
2021;9;3;13;25.06;2.33;2.19;234.02
2021;9;3;14;24.87;2.79;2.66;235.73
2021;9;3;15;24.3;2.96;2.89;236.65
2021;9;3;16;23.24;2.97;3.03;235.72
2021;9;3;17;20.73;2.13;3.38;233.21
2021;9;3;18;16.65;1.96;3.32;236.37
2021;9;3;19;15.44;1.74;2.7;246.67
2021;9;3;20;15.02;1.4;2.08;262.64
2021;9;3;21;14.61;1.04;1.5;288.43
2021;9;3;22;14.58;0.78;1.06;330.61
2021;9;3;23;14.28;0.88;1.13;19.24
2021;9;4;0;13.2;1.11;1.48;47.86
2021;9;4;1;12.61;1.2;1.62;60.76
2021;9;4;2;12.25;1.16;1.56;67.91
2021;9;4;3;12.16;1.09;1.43;70.79
2021;9;4;4;11.55;1.1;1.47;68.35
2021;9;4;5;10.81;1.38;1.89;63.43
2021;9;4;6;12.78;1.78;2.23;62.87
2021;9;4;7;15.82;1.65;1.53;68.3
2021;9;4;8;19.48;1.21;1.36;103.77
2021;9;4;9;21.49;1.78;1.97;127.32
2021;9;4;10;23.09;2.03;2.16;147.71
2021;9;4;11;24.37;2.24;2.21;172.97
2021;9;4;12;25.09;2.43;2.26;190.77
2021;9;4;13;25.4;2.39;2.13;202.46
2021;9;4;14;25.3;2.3;2.01;209.7
2021;9;4;15;24.81;2.29;2.04;214.72
2021;9;4;16;23.83;2.33;2.21;219.02
2021;9;4;17;20.98;1.66;2.99;222.91
2021;9;4;18;17.48;1.84;2.92;233.28
2021;9;4;19;16.84;1.45;2.14;261.35
2021;9;4;20;16.26;1.33;1.92;310.97
2021;9;4;21;15.37;1.54;2.24;357.09
2021;9;4;22;14.26;1.87;2.75;30.84
2021;9;4;23;13.11;2.25;3.39;48.1
2021;9;5;0;12.27;2.47;3.89;54.15
2021;9;5;1;11.91;2.54;4.28;54.4
2021;9;5;2;11.77;2.51;4.61;52.34
2021;9;5;3;11.49;2.63;4.94;52.86
2021;9;5;4;11.45;2.64;5.09;53.06
2021;9;5;5;11.44;2.71;5.39;51.55
2021;9;5;6;14.05;4.06;5.16;50
2021;9;5;7;17.06;4.66;5.31;57.54
2021;9;5;8;19.99;4.81;5.51;67.27
2021;9;5;9;21.98;4.39;4.98;71.31
2021;9;5;10;23.5;3.83;4.3;71.68
2021;9;5;11;24.48;3.28;3.66;68.63
2021;9;5;12;24.91;3;3.32;62.23
2021;9;5;13;24.76;3.03;3.33;54.87
2021;9;5;14;23.56;3.32;3.71;49.78
2021;9;5;15;22.56;3.75;4.28;48.71
2021;9;5;16;21.58;4.03;4.74;49.17
2021;9;5;17;19.94;3.11;4.82;48.67
2021;9;5;18;16.51;2.5;4.95;44.62
2021;9;5;19;14.93;2.69;5.41;42.53
2021;9;5;20;13.9;2.97;5.97;42.01
2021;9;5;21;13.24;3.34;6.44;42.82
2021;9;5;22;12.65;3.47;6.53;42.27
2021;9;5;23;12.62;3.67;7.05;47.93
2021;9;6;0;12.28;3.52;6.87;48.32
2021;9;6;1;11.77;3.43;6.68;46.57
2021;9;6;2;11.13;3.37;6.55;44.44
2021;9;6;3;10.72;3.38;6.57;42.94
2021;9;6;4;10.35;3.36;6.55;41.51
2021;9;6;5;10.32;3.4;6.53;40.43
2021;9;6;6;13.2;4.69;5.69;40.48
2021;9;6;7;16.44;4.85;5.54;50.16
2021;9;6;8;19.62;5.62;6.68;68.21
2021;9;6;9;21.33;5.28;6.17;69.47
2021;9;6;10;22.76;4.83;5.61;71.83
2021;9;6;11;23.87;4.37;5.06;74.77
2021;9;6;12;24.68;3.96;4.59;76.9
2021;9;6;13;25.06;3.57;4.18;77.73
2021;9;6;14;24.98;3.25;3.83;77.23
2021;9;6;15;24.49;3.07;3.63;74.94
2021;9;6;16;23.44;3.15;3.79;70.26
2021;9;6;17;20.51;2.26;4.12;61.22
2021;9;6;18;17.23;2.75;5.07;55.54
2021;9;6;19;16.32;3.14;6.65;58.01
2021;9;6;20;15.62;3.78;7.53;58.35
2021;9;6;21;14.7;4.64;7.77;57.17
2021;9;6;22;13.75;4.7;7.49;56.12
2021;9;6;23;12.57;3.77;6.5;52.49
2021;9;7;0;11.76;3.27;6.2;50.91
2021;9;7;1;11.24;3.1;6.06;47.55
2021;9;7;2;10.87;3.05;6;46.97
2021;9;7;3;10.56;3.08;6.04;47.57
2021;9;7;4;10.28;3.13;6.14;47.83
2021;9;7;5;10.39;3.3;6.43;51.64
2021;9;7;6;13.22;4.63;5.69;53.36
2021;9;7;7;16.28;4.72;5.22;60.97
2021;9;7;8;19.48;4.29;4.78;72.42
2021;9;7;9;21.62;3.49;3.86;74.28
2021;9;7;10;23.11;2.95;3.27;69.69
2021;9;7;11;24.15;2.71;3.05;65.28
2021;9;7;12;24.83;2.56;2.91;63.75
2021;9;7;13;25.12;2.4;2.76;63.27
2021;9;7;14;25.01;2.24;2.6;61.74
2021;9;7;15;24.44;2.15;2.52;59.25
2021;9;7;16;23.44;2.21;2.63;58.9
2021;9;7;17;20.83;1.6;2.73;57.16
2021;9;7;18;17.76;2.01;3.1;52.91
2021;9;7;19;15.87;2.47;3.95;56.36
2021;9;7;20;14.38;2.95;5.19;63.23
2021;9;7;21;13.37;3.18;6.33;66.27
2021;9;7;22;12.33;3.12;6.15;62.92
2021;9;7;23;11.25;3.04;5.95;57.82
2021;9;8;0;10.52;3.04;5.89;54.84
2021;9;8;1;10.03;3.03;5.76;53.07
2021;9;8;2;9.62;3.01;5.57;53.55
2021;9;8;3;9.24;3;5.35;53.25
2021;9;8;4;8.9;3;5.19;50.29
2021;9;8;5;8.83;2.96;5.19;47.89
2021;9;8;6;12.33;3.44;4.8;46.01
2021;9;8;7;15.65;3.66;3.81;50.12
2021;9;8;8;19.59;3.28;3.64;66.55
2021;9;8;9;21.73;2.79;3.15;65.01
2021;9;8;10;22.23;2.6;2.95;71.4
2021;9;8;11;22;2.51;2.85;86.61
2021;9;8;12;21.67;2.45;2.75;99.55
2021;9;8;13;21.47;2.08;2.38;102.37
2021;9;8;14;21.77;1.65;2.04;85.12
2021;9;8;15;22.11;1.72;2.21;57.25
2021;9;8;16;21.59;2.04;2.57;48.57
2021;9;8;17;19.55;1.35;2.24;44.77
2021;9;8;18;17.8;1.36;2.04;37.79
2021;9;8;19;16.87;1.59;2.4;41.42
2021;9;8;20;15.81;1.81;2.72;49.72
2021;9;8;21;14.64;2.01;2.99;55.45
2021;9;8;22;13.66;2.19;3.31;62.89
2021;9;8;23;12.98;2.28;3.54;65.98
2021;9;9;0;12.34;2.32;3.64;67.59
2021;9;9;1;11.71;2.31;3.58;67.69
2021;9;9;2;11.14;2.3;3.47;69.28
2021;9;9;3;10.83;2.23;3.32;72.9
2021;9;9;4;10.9;2.05;3.06;74.27
2021;9;9;5;10.78;1.91;2.92;74.6
2021;9;9;6;12.88;1.86;2.53;79.11
2021;9;9;7;15.08;1.48;1.46;98.17
2021;9;9;8;18;0.85;0.77;174.18
2021;9;9;9;20.01;1.1;0.9;213.69
2021;9;9;10;21.09;1.62;1.33;219.13
2021;9;9;11;21.7;1.94;1.57;218.8
2021;9;9;12;21.9;2.12;1.71;222.02
2021;9;9;13;21.97;2.17;1.78;230.41
2021;9;9;14;21.98;2.22;1.92;239.73
2021;9;9;15;21.55;2.17;1.99;249.35
2021;9;9;16;20.94;2.15;2.17;252.88
2021;9;9;17;19.01;1.55;2.81;247.82
2021;9;9;18;16.63;1.57;2.83;251.48
2021;9;9;19;15.91;1.46;2.5;262
2021;9;9;20;15.33;1.35;2.14;266.03
2021;9;9;21;14.83;1.22;1.81;267.43
2021;9;9;22;14.43;0.97;1.37;267.69
2021;9;9;23;14.58;0.71;0.93;260.54
2021;9;10;0;14.37;0.57;0.73;241.33
2021;9;10;1;14.12;0.61;0.82;226.04
2021;9;10;2;13.93;0.71;0.96;230.36
2021;9;10;3;13.8;0.61;0.82;240.8
2021;9;10;4;13.44;0.48;0.63;281.31
2021;9;10;5;12.58;0.69;0.92;351.6
2021;9;10;6;13.76;1.22;1.41;18.67
2021;9;10;7;16.65;1.2;1.4;1.49
2021;9;10;8;19.77;1.17;1.48;332.58
2021;9;10;9;21.77;1.07;1.26;293.2
2021;9;10;10;23.25;1.64;1.63;255.96
2021;9;10;11;24.01;2.41;2.33;243.02
2021;9;10;12;24.37;2.96;2.86;239.5
2021;9;10;13;24.15;3.2;3.14;238.48
2021;9;10;14;23.8;3.34;3.33;236.53
2021;9;10;15;22.75;3.35;3.45;234.01
2021;9;10;16;21.93;3.22;3.44;232.19
2021;9;10;17;19.74;2.09;3.51;230.17
2021;9;10;18;16.55;2.12;3.41;230.38
2021;9;10;19;15.65;1.86;2.79;237.38
2021;9;10;20;15.38;1.42;2.03;248.37
2021;9;10;21;15.26;0.88;1.2;268.99
2021;9;10;22;15.29;0.62;0.8;313.98
2021;9;10;23;15.01;0.62;0.78;344.55
2021;9;11;0;14.76;0.59;0.75;359.25
2021;9;11;1;14.51;0.56;0.7;9.59
2021;9;11;2;14.24;0.61;0.76;7.4
2021;9;11;3;13.86;0.82;1.05;2.18
2021;9;11;4;12.75;1.11;1.52;4.43
2021;9;11;5;11.9;1.58;2.2;13.42
2021;9;11;6;13.55;1.94;2.68;21.8
2021;9;11;7;16.26;2.25;2.34;28.34
2021;9;11;8;20.69;1.79;2.11;35.42
2021;9;11;9;23.06;1.48;1.82;72.43
2021;9;11;10;24.7;1.38;1.65;107.51
2021;9;11;11;25.84;1.28;1.38;142.92
2021;9;11;12;26.43;1.5;1.37;179.1
2021;9;11;13;26.26;1.95;1.72;202.14
2021;9;11;14;25.69;2.24;2.04;216.79
2021;9;11;15;24.69;2.16;2.03;232.34
2021;9;11;16;23.67;1.69;1.75;248.54
2021;9;11;17;21.55;1.07;1.74;256.88
2021;9;11;18;20.12;0.98;1.29;289.01
2021;9;11;19;19.06;1.3;1.94;1.03
2021;9;11;20;17.02;2.15;3.31;29.36
2021;9;11;21;15.47;2.68;4.42;41.93
2021;9;11;22;14.54;2.92;5.23;50.65
2021;9;11;23;13.85;3.03;5.68;54.34
2021;9;12;0;13.25;3.08;5.67;51.91
2021;9;12;1;12.67;3.03;5.35;46.57
2021;9;12;2;12.27;3.03;5.26;43.95
2021;9;12;3;11.94;3.1;5.34;41.01
2021;9;12;4;11.58;3.14;5.53;38.95
2021;9;12;5;11.32;3.13;5.67;38.41
2021;9;12;6;14.24;3.35;5.4;39.04
2021;9;12;7;17.48;4.01;4.25;42.08
2021;9;12;8;21.05;4.33;5.04;63.67
2021;9;12;9;23.01;3.69;4.19;66.91
2021;9;12;10;24.51;3.03;3.43;66.47
2021;9;12;11;25.64;2.51;2.85;65.75
2021;9;12;12;26.33;2.11;2.42;65.05
2021;9;12;13;26.64;1.81;2.09;63.32
2021;9;12;14;26.48;1.61;1.88;61.32
2021;9;12;15;25.94;1.45;1.7;59.83
2021;9;12;16;24.81;1.32;1.57;55.37
2021;9;12;17;22.4;0.85;1.34;47.97
2021;9;12;18;20.13;1.15;1.59;43.9
2021;9;12;19;18.2;1.72;2.41;45.37
2021;9;12;20;16.12;2.24;3.23;47.69
2021;9;12;21;14.5;2.54;3.81;49.25
2021;9;12;22;13.53;2.66;4.09;50
2021;9;12;23;12.87;2.7;4.2;49.22
2021;9;13;0;12.37;2.73;4.24;47.44
2021;9;13;1;12.02;2.72;4.16;46.05
2021;9;13;2;11.73;2.74;4.14;43.03
2021;9;13;3;11.44;2.78;4.23;40.44
2021;9;13;4;11.08;2.85;4.41;39.32
2021;9;13;5;10.77;2.91;4.68;39.67
2021;9;13;6;13.69;2.85;4.68;40.67
2021;9;13;7;17.09;3.56;3.7;42.06
2021;9;13;8;20.97;3.19;3.54;53.86
2021;9;13;9;23.32;2.34;2.61;45.95
2021;9;13;10;24.94;1.64;1.88;25.71
2021;9;13;11;26.17;1.32;1.56;356.28
2021;9;13;12;26.98;1.41;1.63;331.44
2021;9;13;13;27.36;1.69;1.91;316.87
2021;9;13;14;27.37;1.98;2.2;311.48
2021;9;13;15;26.81;2.14;2.38;311.74
2021;9;13;16;25.67;1.97;2.37;319.35
2021;9;13;17;22.55;1.34;2.08;329.84
2021;9;13;18;19.83;1.81;2.68;0.25
2021;9;13;19;17.49;2.46;3.83;27.22
2021;9;13;20;16.01;2.7;4.24;41.01
2021;9;13;21;15;2.69;4.19;45.59
2021;9;13;22;14.19;2.71;4.28;50.72
2021;9;13;23;13.57;2.69;4.21;52.56
2021;9;14;0;13.1;2.65;4.1;51.58
2021;9;14;1;12.77;2.64;4.02;49.09
2021;9;14;2;12.58;2.63;4.01;46.68
2021;9;14;3;12.59;2.65;4.09;44.4
2021;9;14;4;12.18;2.74;4.23;42.69
2021;9;14;5;11.66;2.85;4.4;43
2021;9;14;6;14.43;2.56;4.42;46.36
2021;9;14;7;18.08;3.47;3.68;50.47
2021;9;14;8;21.83;3.05;3.42;68.5
2021;9;14;9;23.9;2.26;2.55;75.39
2021;9;14;10;25.3;1.33;1.51;81.2
2021;9;14;11;26.36;0.47;0.56;112.33
2021;9;14;12;27.13;0.51;0.36;197.88
2021;9;14;13;27.55;0.91;0.73;227.43
2021;9;14;14;27.51;1.34;1.18;243.29
2021;9;14;15;26.98;1.67;1.58;248.94
2021;9;14;16;25.87;1.88;2.01;254.35
2021;9;14;17;22.7;1.44;2.45;251.27
2021;9;14;18;20.71;1.47;2.11;257.07
2021;9;14;19;20.31;0.98;1.37;290.45
2021;9;14;20;19.97;1.02;1.38;0
2021;9;14;21;18.53;1.48;2.03;37.9
2021;9;14;22;17.48;1.85;2.55;52.36
2021;9;14;23;16.53;2.02;2.81;56.99
2021;9;15;0;15.8;2.09;2.92;58.45
2021;9;15;1;15.23;2.17;3.04;62.51
2021;9;15;2;14.71;2.23;3.15;66.67
2021;9;15;3;14.38;2.23;3.13;64.96
2021;9;15;4;13.85;2.29;3.21;62.12
2021;9;15;5;13.26;2.39;3.4;60.42
2021;9;15;6;15.4;2.03;3.43;59.68
2021;9;15;7;19.08;2.6;2.75;59.12
2021;9;15;8;23.26;1.08;0.96;81.22
2021;9;15;9;26.05;0.83;0.84;238.85
2021;9;15;10;27.38;1.77;1.78;242.98
2021;9;15;11;28.24;2.67;2.71;239.98
2021;9;15;12;28.8;3.44;3.54;242.97
2021;9;15;13;28.7;4.06;4.24;246.89
2021;9;15;14;28.15;4.51;4.82;250.59
2021;9;15;15;27.3;4.7;5.14;253.49
2021;9;15;16;25.65;4.51;5.27;254.83
2021;9;15;17;22.15;2.54;4.74;251.9
2021;9;15;18;19.73;2.22;3.84;252.59
2021;9;15;19;19.11;1.93;3.04;263.74
2021;9;15;20;18.98;1.59;2.33;286.56
2021;9;15;21;19.27;1.22;1.74;313.44
2021;9;15;22;19.44;0.86;1.16;309.07
2021;9;15;23;19.02;1.18;1.69;266.97
2021;9;16;0;18.26;1.61;2.36;257.11
2021;9;16;1;17.99;1.59;2.32;250.14
2021;9;16;2;17.73;1.7;2.6;255.64
2021;9;16;3;17.3;1.44;2.23;259.67
2021;9;16;4;15.9;0.85;1.42;288.27
2021;9;16;5;14.33;0.81;1.42;19.13
2021;9;16;6;14.68;1.65;2.09;67.44
2021;9;16;7;15.95;1.31;1.2;71.24
2021;9;16;8;17.71;0.52;0.33;115.8
2021;9;16;9;20.87;1.6;1.99;229.16
2021;9;16;10;21.73;2.71;3.04;231.31
2021;9;16;11;22.24;3.02;3.32;231.83
2021;9;16;12;22.9;3.06;3.36;232.16
2021;9;16;13;23.58;3.27;3.64;231.9
2021;9;16;14;23.83;3.46;3.87;227.56
2021;9;16;15;22.85;3.19;3.62;221.42
2021;9;16;16;21.64;2.55;3.32;211.99
2021;9;16;17;19.79;1.45;2.81;197.26
2021;9;16;18;18.64;1.43;2.38;170.9
2021;9;16;19;18.26;1.49;2.46;163.85
2021;9;16;20;17.8;1.61;2.69;170.77
2021;9;16;21;17.18;1.79;2.94;166.63
2021;9;16;22;16.5;2.04;3.24;159.62
2021;9;16;23;16.13;2.25;3.59;163.07
2021;9;17;0;15.73;2.52;4.2;161.23
2021;9;17;1;15.71;2.67;4.79;163.36
2021;9;17;2;15.38;2.56;4.14;165.71
2021;9;17;3;15.01;2.41;3.77;164.39
2021;9;17;4;15.11;2.27;3.71;158.82
2021;9;17;5;15.1;2.09;3.56;152.86
2021;9;17;6;16.39;2.05;3.5;150.99
2021;9;17;7;17.77;3.36;3.94;159.29
2021;9;17;8;19.08;4.34;4.97;177.21
2021;9;17;9;20.5;5.53;6.2;198.36
2021;9;17;10;19.37;5.47;6.23;200.74
2021;9;17;11;20.59;4.09;4.5;198.82
2021;9;17;12;21.18;4.03;4.46;207.76
2021;9;17;13;21.62;4.67;5.23;211.88
2021;9;17;14;21.67;5.56;6.32;213.31
2021;9;17;15;20.84;5.44;6.23;209.77
2021;9;17;16;19.7;4.37;5.03;207.11
2021;9;17;17;17.86;2.27;3.47;200.37
2021;9;17;18;15.81;1.49;2.45;177.29
2021;9;17;19;15.51;1.22;1.97;148.85
2021;9;17;20;14.99;1.24;1.92;126.8
2021;9;17;21;14.63;1.37;2.19;107.92
2021;9;17;22;14.36;1.49;2.46;92.41
2021;9;17;23;14.09;1.43;2.34;85.63
2021;9;18;0;13.8;1.4;2.3;85.53
2021;9;18;1;13.55;1.41;2.37;77.2
2021;9;18;2;13.28;1.47;2.49;70.8
2021;9;18;3;12.9;1.52;2.43;68.31
2021;9;18;4;12.79;1.49;2.36;65.85
2021;9;18;5;13;1.4;2.46;60.85
2021;9;18;6;13.83;1.95;2.52;53.82
2021;9;18;7;14.9;1.79;1.71;46.77
2021;9;18;8;17.15;1.12;1.36;338.79
2021;9;18;9;18.22;1.92;2.25;315
2021;9;18;10;18.37;2.14;2.44;318.26
2021;9;18;11;18.98;1.9;2.18;317.66
2021;9;18;12;19.52;1.8;2.15;302.03
2021;9;18;13;20.26;1.93;2.36;283.36
2021;9;18;14;20.26;1.95;2.36;277.61
2021;9;18;15;20.05;1.6;1.95;276.16
2021;9;18;16;19.65;1.02;1.25;272.64
2021;9;18;17;18.73;0.39;0.54;234.06
2021;9;18;18;17.69;0.55;0.7;153.07
2021;9;18;19;16.66;0.81;1.1;135.39
2021;9;18;20;15.71;0.92;1.29;134.66
2021;9;18;21;15.14;1.02;1.44;141.2
2021;9;18;22;14.73;1;1.42;152.43
2021;9;18;23;14.73;1.04;1.46;164.29
2021;9;19;0;14.51;1.13;1.59;170.41
2021;9;19;1;14.3;1.18;1.68;171.98
2021;9;19;2;14.27;1.06;1.51;162.5
2021;9;19;3;14.27;0.99;1.36;144.67
2021;9;19;4;14.09;1.01;1.39;132.48
2021;9;19;5;14.08;0.7;0.94;118.87
2021;9;19;6;14.61;0.61;0.88;82.6
2021;9;19;7;15.26;1;1.03;89.55
2021;9;19;8;16.73;0.73;0.77;149.04
2021;9;19;9;18.62;1.49;1.97;234.39
2021;9;19;10;20.48;2.96;3.42;253.1
2021;9;19;11;21.6;3.53;3.99;255.26
2021;9;19;12;22.18;3.87;4.31;252.74
2021;9;19;13;22.25;3.99;4.43;251.03
2021;9;19;14;22.01;3.85;4.3;251.53
2021;9;19;15;21.57;3.61;4.09;250.66
2021;9;19;16;20.65;3.11;3.64;245.95
2021;9;19;17;18.15;1.7;2.84;233.97
2021;9;19;18;16.5;1.5;2.12;216.51
2021;9;19;19;15.92;1.24;1.75;188.69
2021;9;19;20;15.46;1.35;1.89;169.01
2021;9;19;21;14.79;1.63;2.5;169.77
2021;9;19;22;14.48;1.82;3.04;173.61
2021;9;19;23;14.33;1.88;3.26;170.19
2021;9;20;0;13.94;1.98;3.4;164.43
2021;9;20;1;13.69;1.99;3.36;158.37
2021;9;20;2;13.71;2.17;3.78;163.26
2021;9;20;3;13.97;2.28;4.09;179.61
2021;9;20;4;13.79;2.35;4.15;203.32
2021;9;20;5;13.33;2.28;3.73;224.72
2021;9;20;6;14.57;1.95;3.21;239.12
2021;9;20;7;16.57;2.72;3.31;257.04
2021;9;20;8;17.83;3.22;3.78;273.06
2021;9;20;9;19.67;3.27;3.72;276.58
2021;9;20;10;21.15;3.29;3.65;269.86
2021;9;20;11;22.3;3.58;3.87;262.1
2021;9;20;12;22.95;3.93;4.22;257.26
2021;9;20;13;23.05;4.18;4.5;256.15
2021;9;20;14;22.5;4.15;4.55;257.72
2021;9;20;15;21.69;3.66;4.1;261.54
2021;9;20;16;20.49;2.64;3.08;272.54
2021;9;20;17;18.11;1.15;1.93;310.05
2021;9;20;18;16.01;1.6;2.41;5.04
2021;9;20;19;13.74;2.38;3.89;29.51
2021;9;20;20;12.44;2.62;4.9;40.16
2021;9;20;21;11.57;3.59;5.51;44.12
2021;9;20;22;10.39;4.6;5.7;43.49
2021;9;20;23;9.67;4.57;5.75;42.64
2021;9;21;0;9.27;4.14;5.56;41.71
2021;9;21;1;9.18;3.99;5.51;40.95
